timestamp,system_active,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,curr_alpha,curr_beta,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,output_alpha,output_beta,servo1_pos,servo2_pos,inference_time_us
930924,1,0.081,0.053,-1.010,22.084,0.511,-0.435,1.000,-1.000,0.002,-0.002,-0.001,0.047,-0.059,-0.017,1.000,-1.000,120.000,109.000,4540
930944,1,0.069,0.042,-1.002,22.176,0.313,-0.290,1.000,-1.000,0.002,-0.002,-0.001,0.047,-0.059,-0.017,1.000,-1.000,120.000,109.000,4308
930964,1,0.070,0.042,-1.007,22.099,0.580,-0.382,1.000,-1.000,0.002,-0.002,-0.001,0.047,-0.059,-0.017,1.000,-1.000,120.000,109.000,4309
930984,1,0.073,0.039,-1.005,22.092,0.664,-0.542,1.000,-1.000,0.002,-0.002,-0.001,0.047,-0.059,-0.017,1.000,-1.000,120.000,109.000,4307
931004,1,0.071,0.034,-1.013,21.718,1.237,-0.427,1.000,-1.000,0.002,-0.002,-0.001,0.047,-0.059,-0.017,1.000,-1.000,120.000,109.000,4308
931024,1,0.077,0.043,-1.029,21.656,1.221,-0.160,1.000,-1.000,0.001,-0.002,-0.001,0.047,-0.059,-0.017,1.000,-1.000,120.000,109.000,4311
931044,1,0.087,0.049,-1.024,21.802,1.305,-0.275,1.000,-1.000,0.001,-0.002,-0.001,0.047,-0.059,-0.017,1.000,-1.000,120.000,109.000,4308
931065,1,0.098,0.044,-1.009,21.710,1.137,-0.344,1.000,-1.000,0.001,-0.002,-0.001,0.047,-0.059,-0.017,1.000,-1.000,120.000,109.000,4305
931085,1,0.090,0.047,-1.006,22.031,0.733,-0.458,1.000,-1.000,0.002,-0.002,-0.001,0.047,-0.059,-0.017,1.000,-1.000,120.000,109.000,4305
931105,1,0.087,0.050,-1.006,21.985,0.443,-0.229,1.000,-1.000,0.002,-0.002,-0.001,0.047,-0.059,-0.017,1.000,-1.000,120.000,109.000,4308
931125,1,0.079,0.041,-1.018,22.145,0.519,-0.336,1.000,-1.000,0.002,-0.002,-0.001,0.047,-0.059,-0.017,1.000,-1.000,120.000,109.000,4305
931145,1,0.071,0.051,-1.016,22.214,0.504,-0.443,1.000,-1.000,0.002,-0.002,-0.001,0.047,-0.059,-0.017,1.000,-1.000,120.000,109.000,4787
931165,1,0.069,0.046,-1.019,22.183,1.076,-0.481,1.000,-1.000,0.002,-0.002,-0.001,0.047,-0.059,-0.017,1.000,-1.000,120.000,109.000,4304
931185,1,0.073,0.042,-1.022,21.916,1.565,-0.420,1.000,-1.000,0.002,-0.002,-0.001,0.047,-0.059,-0.017,1.000,-1.000,120.000,109.000,4308
931205,1,0.081,0.037,-1.010,21.908,1.618,-0.405,1.000,-1.000,0.001,-0.002,-0.001,0.047,-0.059,-0.017,1.000,-1.000,120.000,109.000,4303
931225,1,0.088,0.047,-0.998,21.763,1.275,-0.344,1.000,-1.000,0.001,-0.002,-0.001,0.047,-0.059,-0.017,1.000,-1.000,120.000,109.000,4305
931245,1,0.090,0.047,-1.014,21.947,0.779,-0.366,1.000,-1.000,0.002,-0.002,-0.001,0.047,-0.059,-0.017,1.000,-1.000,120.000,109.000,4311
931265,1,0.087,0.049,-1.018,21.977,0.763,-0.305,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.059,-0.017,1.000,-1.000,120.000,109.000,4308
931286,1,0.082,0.047,-1.022,21.992,0.832,-0.206,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.059,-0.017,1.000,-1.000,120.000,109.000,4540
931306,1,0.085,0.047,-1.017,22.130,1.099,-0.389,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.059,-0.017,1.000,-1.000,120.000,109.000,4342
931326,1,0.079,0.048,-1.010,22.153,0.878,-0.244,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.059,-0.017,1.000,-1.000,120.000,109.000,4307
931346,1,0.073,0.038,-1.008,22.115,0.725,-0.412,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.060,-0.017,1.000,-1.000,120.000,109.000,4305
931366,1,0.076,0.039,-1.007,22.008,1.038,-0.290,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.060,-0.017,1.000,-1.000,120.000,109.000,4305
931386,1,0.076,0.042,-1.009,21.924,0.824,-0.313,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.060,-0.017,1.000,-1.000,120.000,109.000,4305
931406,1,0.084,0.044,-1.020,22.031,0.992,-0.450,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.060,-0.017,1.000,-1.000,120.000,109.000,4434
931426,1,0.089,0.042,-1.020,21.901,1.237,-0.504,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.060,-0.017,1.000,-1.000,120.000,109.000,4305
931446,1,0.094,0.043,-1.019,22.031,1.344,-0.176,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.060,-0.017,1.000,-1.000,120.000,109.000,4309
931466,1,0.083,0.041,-1.013,21.924,1.099,-0.534,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.060,-0.017,1.000,-1.000,120.000,109.000,4309
931486,1,0.079,0.045,-1.004,21.878,0.885,-0.359,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.060,-0.017,1.000,-1.000,120.000,109.000,4311
931507,1,0.085,0.050,-1.013,22.015,0.725,-0.267,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.060,-0.017,1.000,-1.000,120.000,109.000,4401
931527,1,0.080,0.046,-1.004,22.244,0.725,-0.397,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.060,-0.017,1.000,-1.000,120.000,109.000,4521
931547,1,0.071,0.046,-1.013,21.969,0.763,-0.450,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.060,-0.017,1.000,-1.000,120.000,109.000,4563
931567,1,0.081,0.040,-1.009,22.000,1.191,-0.351,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.060,-0.017,1.000,-1.000,120.000,109.000,4305
931587,1,0.084,0.046,-1.015,22.076,1.061,-0.359,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.060,-0.017,1.000,-1.000,120.000,109.000,4305
931607,1,0.085,0.038,-1.014,22.130,1.107,-0.382,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.060,-0.017,1.000,-1.000,120.000,109.000,4311
931627,1,0.086,0.033,-1.006,21.908,0.916,-0.282,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.060,-0.017,1.000,-1.000,120.000,109.000,4307
931647,1,0.085,0.041,-1.011,21.855,0.969,-0.374,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.060,-0.017,1.000,-1.000,120.000,109.000,4327
931667,1,0.089,0.047,-1.012,21.771,0.931,-0.366,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.060,-0.017,1.000,-1.000,120.000,109.000,4305
931687,1,0.075,0.041,-1.023,21.847,0.870,-0.397,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.060,-0.017,1.000,-1.000,120.000,109.000,4305
931707,1,0.079,0.047,-1.018,21.954,0.992,-0.305,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.060,-0.017,1.000,-1.000,120.000,109.000,4538
931727,1,0.077,0.047,-1.013,21.969,0.962,-0.405,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.060,-0.017,1.000,-1.000,120.000,109.000,4309
931747,1,0.084,0.042,-1.017,22.076,1.168,-0.176,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.060,-0.018,1.000,-1.000,120.000,109.000,4308
931767,1,0.078,0.049,-1.012,22.053,1.160,-0.405,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.061,-0.018,1.000,-1.000,120.000,109.000,4309
931787,1,0.085,0.044,-1.013,22.153,0.985,-0.328,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.061,-0.018,1.000,-1.000,120.000,109.000,4310
931808,1,0.079,0.041,-1.014,22.061,0.847,-0.351,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.061,-0.018,1.000,-1.000,120.000,109.000,4303
931828,1,0.085,0.038,-1.003,22.107,0.748,-0.267,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.061,-0.018,1.000,-1.000,120.000,109.000,4305
931848,1,0.085,0.044,-1.015,21.992,0.931,-0.542,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.061,-0.018,1.000,-1.000,120.000,109.000,4304
931868,1,0.079,0.042,-1.016,21.962,0.939,-0.275,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.061,-0.018,1.000,-1.000,120.000,109.000,4315
931888,1,0.072,0.040,-1.010,21.931,0.824,-0.382,1.000,-1.000,0.002,-0.002,-0.001,0.048,-0.061,-0.018,1.000,-1.000,120.000,109.000,4309
931909,1,0.081,0.042,-1.003,21.924,1.053,-0.412,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.061,-0.018,1.000,-1.000,120.000,109.000,5139
931928,1,0.079,0.043,-1.004,21.878,0.985,-0.298,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.061,-0.018,1.000,-1.000,120.000,109.000,4305
931948,1,0.087,0.046,-1.005,21.916,0.939,-0.183,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.061,-0.018,1.000,-1.000,120.000,109.000,4310
931968,1,0.080,0.048,-1.008,22.046,1.061,-0.229,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.061,-0.018,1.000,-1.000,120.000,109.000,4305
931988,1,0.082,0.044,-1.020,22.099,1.183,-0.382,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.061,-0.018,1.000,-1.000,120.000,109.000,4304
932008,1,0.082,0.040,-1.023,21.916,1.000,-0.359,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.061,-0.018,1.000,-1.000,120.000,109.000,4309
932028,1,0.087,0.042,-1.007,22.061,0.901,-0.252,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.061,-0.018,1.000,-1.000,120.000,109.000,4309
932048,1,0.085,0.035,-1.017,21.885,1.183,-0.344,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.061,-0.018,1.000,-1.000,120.000,109.000,4309
932069,1,0.080,0.044,-1.019,21.947,0.962,-0.275,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.061,-0.018,1.000,-1.000,120.000,109.000,4459
932089,1,0.078,0.042,-1.004,21.908,0.901,-0.290,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.061,-0.018,1.000,-1.000,120.000,109.000,4307
932109,1,0.080,0.042,-1.007,21.870,1.038,-0.305,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.061,-0.018,1.000,-1.000,120.000,109.000,4306
932129,1,0.082,0.044,-1.009,21.985,0.962,-0.412,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.061,-0.018,1.000,-1.000,120.000,109.000,4543
932149,1,0.082,0.045,-1.010,22.061,0.962,-0.466,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.061,-0.018,1.000,-1.000,120.000,109.000,4304
932169,1,0.080,0.045,-1.011,22.069,0.908,-0.374,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.061,-0.018,1.000,-1.000,120.000,109.000,4307
932189,1,0.079,0.052,-1.012,21.977,0.870,-0.366,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.062,-0.018,1.000,-1.000,120.000,109.000,4515
932209,1,0.082,0.043,-1.012,22.168,0.954,-0.374,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.062,-0.018,1.000,-1.000,120.000,109.000,4304
932229,1,0.085,0.041,-1.015,22.031,0.977,-0.115,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.062,-0.018,1.000,-1.000,120.000,109.000,4305
932249,1,0.081,0.038,-1.011,22.046,0.847,-0.397,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.062,-0.018,1.000,-1.000,120.000,109.000,4536
932269,1,0.077,0.036,-1.009,22.038,1.046,-0.397,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.062,-0.018,1.000,-1.000,120.000,109.000,4304
932289,1,0.082,0.043,-1.010,21.863,0.954,-0.313,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.062,-0.018,1.000,-1.000,120.000,109.000,4309
932310,1,0.077,0.041,-1.013,21.939,1.130,-0.344,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.062,-0.018,1.000,-1.000,120.000,109.000,4530
932329,1,0.087,0.042,-1.014,21.962,1.061,-0.328,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.062,-0.018,1.000,-1.000,120.000,109.000,4357
932349,1,0.076,0.040,-1.012,21.847,0.969,-0.237,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.062,-0.018,1.000,-1.000,120.000,109.000,4309
932370,1,0.082,0.048,-1.008,22.038,0.855,-0.374,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.062,-0.018,1.000,-1.000,120.000,109.000,4503
932390,1,0.080,0.048,-1.019,21.992,1.031,-0.435,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.062,-0.018,1.000,-1.000,120.000,109.000,4307
932410,1,0.082,0.047,-1.005,22.053,1.038,-0.374,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.062,-0.018,1.000,-1.000,120.000,109.000,4328
932430,1,0.080,0.043,-1.011,22.122,1.023,-0.305,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.062,-0.018,1.000,-1.000,120.000,109.000,4660
932450,1,0.074,0.043,-1.015,22.008,0.840,-0.427,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.062,-0.018,1.000,-1.000,120.000,109.000,4305
932470,1,0.081,0.045,-1.008,21.954,0.893,-0.420,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.062,-0.018,1.000,-1.000,120.000,109.000,4306
932490,1,0.080,0.046,-1.005,22.061,0.992,-0.466,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.062,-0.018,1.000,-1.000,120.000,109.000,4520
932510,1,0.085,0.044,-1.011,21.969,0.885,-0.328,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.062,-0.018,1.000,-1.000,120.000,109.000,4347
932530,1,0.088,0.042,-1.009,21.954,1.084,-0.305,1.000,-1.000,0.002,-0.002,-0.001,0.049,-0.062,-0.018,1.000,-1.000,120.000,109.000,4347
932550,1,0.080,0.046,-1.002,22.008,0.969,-0.351,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.062,-0.018,1.000,-1.000,120.000,109.000,4534
932570,1,0.083,0.045,-1.018,21.977,0.870,-0.267,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.062,-0.018,1.000,-1.000,120.000,109.000,4304
932590,1,0.082,0.049,-1.011,21.908,0.908,-0.412,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.062,-0.018,1.000,-1.000,120.000,109.000,4305
932610,1,0.082,0.038,-1.008,21.939,0.840,-0.412,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.062,-0.018,1.000,-1.000,120.000,109.000,4305
932630,1,0.086,0.043,-1.004,21.954,0.817,-0.267,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.063,-0.018,1.000,-1.000,120.000,109.000,4311
932650,1,0.083,0.049,-1.009,21.916,0.840,-0.412,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.063,-0.018,1.000,-1.000,120.000,109.000,4308
932671,1,0.087,0.044,-1.015,22.061,1.183,-0.267,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.063,-0.018,1.000,-1.000,120.000,109.000,4564
932691,1,0.079,0.042,-1.014,22.008,1.008,-0.412,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.063,-0.018,1.000,-1.000,120.000,109.000,4306
932711,1,0.080,0.043,-1.010,21.985,1.122,-0.282,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.063,-0.018,1.000,-1.000,120.000,109.000,4304
932731,1,0.077,0.043,-1.016,22.076,0.901,-0.344,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.063,-0.018,1.000,-1.000,120.000,109.000,4303
932751,1,0.086,0.047,-1.023,22.069,0.931,-0.496,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.063,-0.018,1.000,-1.000,120.000,109.000,4305
932771,1,0.082,0.040,-1.012,21.771,1.008,-0.427,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.063,-0.019,1.000,-1.000,120.000,109.000,4307
932791,1,0.083,0.043,-1.012,22.061,0.908,-0.405,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.063,-0.019,1.000,-1.000,120.000,109.000,4521
932811,1,0.080,0.046,-1.012,21.931,0.847,-0.321,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.063,-0.019,1.000,-1.000,120.000,109.000,4305
932831,1,0.085,0.047,-1.007,21.901,0.870,-0.435,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.063,-0.019,1.000,-1.000,120.000,109.000,4304
932851,1,0.083,0.044,-1.008,21.992,0.824,-0.298,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.063,-0.019,1.000,-1.000,120.000,109.000,4312
932871,1,0.077,0.043,-1.004,22.031,0.992,-0.397,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.063,-0.019,1.000,-1.000,120.000,109.000,4308
932891,1,0.079,0.042,-1.017,21.977,0.809,-0.237,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.063,-0.019,1.000,-1.000,120.000,109.000,4319
932911,1,0.077,0.046,-1.009,22.160,0.992,-0.244,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.063,-0.019,1.000,-1.000,120.000,109.000,4311
932931,1,0.084,0.040,-1.004,22.053,1.130,-0.344,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.063,-0.019,1.000,-1.000,120.000,109.000,4313
932952,1,0.081,0.045,-1.012,22.023,1.000,-0.351,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.063,-0.019,1.000,-1.000,120.000,109.000,4304
932972,1,0.085,0.049,-1.010,22.137,1.023,-0.389,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.063,-0.019,1.000,-1.000,120.000,109.000,4896
932992,1,0.082,0.035,-1.014,21.931,1.076,-0.511,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.063,-0.019,1.000,-1.000,120.000,109.000,4304
933012,1,0.084,0.043,-1.010,21.794,0.985,-0.481,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.063,-0.019,1.000,-1.000,120.000,109.000,4306
933032,1,0.080,0.048,-1.005,21.962,1.000,-0.359,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.063,-0.019,1.000,-1.000,120.000,109.000,4304
933052,1,0.087,0.041,-1.004,21.855,0.916,-0.366,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.064,-0.019,1.000,-1.000,120.000,109.000,4305
933072,1,0.082,0.042,-1.004,22.137,1.023,-0.336,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.064,-0.019,1.000,-1.000,120.000,109.000,4311
933092,1,0.079,0.046,-1.010,21.908,0.916,-0.366,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.064,-0.019,1.000,-1.000,120.000,109.000,4309
933112,1,0.081,0.041,-1.010,22.084,1.015,-0.435,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.064,-0.019,1.000,-1.000,120.000,109.000,4308
933132,1,0.083,0.044,-1.010,22.107,1.053,-0.466,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.064,-0.019,1.000,-1.000,120.000,109.000,4307
933153,1,0.085,0.040,-1.010,22.076,0.931,-0.366,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.064,-0.019,1.000,-1.000,120.000,109.000,4417
933173,1,0.080,0.042,-1.008,21.870,1.008,-0.389,1.000,-1.000,0.002,-0.002,-0.001,0.050,-0.064,-0.019,1.000,-1.000,120.000,109.000,4304
933193,1,0.078,0.044,-1.016,21.985,1.008,-0.344,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.064,-0.019,1.000,-1.000,120.000,109.000,4536
933213,1,0.081,0.046,-1.019,21.863,0.954,-0.198,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.064,-0.019,1.000,-1.000,120.000,109.000,4306
933233,1,0.082,0.045,-1.019,22.008,0.947,-0.374,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.064,-0.019,1.000,-1.000,120.000,109.000,4305
933253,1,0.085,0.040,-1.008,22.046,0.832,-0.427,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.064,-0.019,1.000,-1.000,120.000,109.000,4304
933273,1,0.080,0.038,-1.017,22.084,0.840,-0.344,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.064,-0.019,1.000,-1.000,120.000,109.000,4408
933293,1,0.077,0.042,-1.009,22.069,1.015,-0.382,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.064,-0.019,1.000,-1.000,120.000,109.000,4305
933313,1,0.078,0.039,-1.015,21.817,0.794,-0.420,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.064,-0.019,1.000,-1.000,120.000,109.000,4306
933333,1,0.083,0.043,-1.011,21.962,1.008,-0.450,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.064,-0.019,1.000,-1.000,120.000,109.000,4309
933354,1,0.075,0.043,-1.001,21.863,0.931,-0.366,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.064,-0.019,1.000,-1.000,120.000,109.000,4412
933373,1,0.077,0.049,-1.006,21.908,0.954,-0.313,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.064,-0.019,1.000,-1.000,120.000,109.000,4309
933394,1,0.082,0.051,-1.008,22.206,1.160,-0.305,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.064,-0.019,1.000,-1.000,120.000,109.000,4308
933414,1,0.083,0.050,-1.006,22.221,1.115,-0.275,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.064,-0.019,1.000,-1.000,120.000,109.000,4303
933434,1,0.080,0.044,-1.015,22.031,0.916,-0.328,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.064,-0.019,1.000,-1.000,120.000,109.000,4304
933454,1,0.085,0.045,-1.013,22.237,1.000,-0.298,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.064,-0.019,1.000,-1.000,120.000,109.000,4426
933474,1,0.083,0.041,-1.018,22.092,0.985,-0.382,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.065,-0.019,1.000,-1.000,120.000,109.000,4303
933494,1,0.083,0.038,-1.015,21.947,0.733,-0.389,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.065,-0.019,1.000,-1.000,120.000,109.000,4304
933514,1,0.084,0.041,-1.018,21.870,0.908,-0.351,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.065,-0.019,1.000,-1.000,120.000,109.000,4305
933534,1,0.073,0.041,-1.008,21.809,0.962,-0.359,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.065,-0.019,1.000,-1.000,120.000,109.000,4307
933554,1,0.084,0.044,-1.009,21.702,0.832,-0.374,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.065,-0.019,1.000,-1.000,120.000,109.000,4389
933584,1,0.085,0.047,-1.013,21.748,0.985,-0.267,1.000,-1.000,0.002,-0.003,-0.001,0.051,-0.065,-0.019,1.000,-1.000,120.000,109.000,4309
933604,1,0.082,0.046,-1.013,21.809,0.763,-0.382,1.000,-1.000,0.002,-0.003,-0.001,0.051,-0.065,-0.019,1.000,-1.000,120.000,109.000,4304
933624,1,0.087,0.044,-1.013,22.031,0.992,-0.321,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.065,-0.019,1.000,-1.000,120.000,109.000,4547
933644,1,0.080,0.043,-1.016,22.000,1.008,-0.473,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.065,-0.019,1.000,-1.000,120.000,109.000,4307
933664,1,0.077,0.041,-1.014,21.985,0.885,-0.366,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.065,-0.019,1.000,-1.000,120.000,109.000,4304
933684,1,0.073,0.047,-1.012,21.924,0.824,-0.366,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.065,-0.019,1.000,-1.000,120.000,109.000,4309
933704,1,0.080,0.038,-1.017,22.000,0.962,-0.282,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.065,-0.019,1.000,-1.000,120.000,109.000,4310
933724,1,0.084,0.043,-1.010,21.916,0.947,-0.244,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.065,-0.019,1.000,-1.000,120.000,109.000,4308
933744,1,0.082,0.043,-1.007,21.878,0.931,-0.427,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.065,-0.019,1.000,-1.000,120.000,109.000,4308
933765,1,0.083,0.042,-1.010,21.878,1.130,-0.420,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.065,-0.019,1.000,-1.000,120.000,109.000,4519
933784,1,0.084,0.042,-1.014,22.076,0.794,-0.298,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.065,-0.019,1.000,-1.000,120.000,109.000,4310
933805,1,0.078,0.047,-1.018,21.863,1.000,-0.290,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.065,-0.020,1.000,-1.000,120.000,109.000,4305
933825,1,0.079,0.043,-1.008,22.023,0.924,-0.305,1.000,-1.000,0.002,-0.002,-0.001,0.051,-0.065,-0.020,1.000,-1.000,120.000,109.000,4304
933845,1,0.080,0.049,-1.005,21.939,0.977,-0.321,1.000,-1.000,0.002,-0.002,-0.001,0.052,-0.065,-0.020,1.000,-1.000,120.000,109.000,4307
933865,1,0.080,0.038,-1.014,22.122,1.130,-0.305,1.000,-1.000,0.002,-0.002,-0.001,0.052,-0.065,-0.020,1.000,-1.000,120.000,109.000,4358
933885,1,0.076,0.043,-1.022,22.092,0.916,-0.237,1.000,-1.000,0.002,-0.002,-0.001,0.052,-0.066,-0.020,1.000,-1.000,120.000,109.000,4303
933905,1,0.083,0.045,-1.016,21.893,1.107,-0.389,1.000,-1.000,0.002,-0.002,-0.001,0.052,-0.066,-0.020,1.000,-1.000,120.000,109.000,4314
933925,1,0.079,0.038,-1.015,21.954,0.863,-0.221,1.000,-1.000,0.002,-0.002,-0.001,0.052,-0.066,-0.020,1.000,-1.000,120.000,109.000,4590
933946,1,0.080,0.046,-1.018,21.931,0.740,-0.344,1.000,-1.000,0.002,-0.002,-0.001,0.052,-0.066,-0.020,1.000,-1.000,120.000,109.000,4430
933965,1,0.078,0.045,-1.010,21.916,0.954,-0.305,1.000,-1.000,0.002,-0.002,-0.001,0.052,-0.066,-0.020,1.000,-1.000,120.000,109.000,4408
933985,1,0.079,0.047,-1.015,22.000,0.931,-0.420,1.000,-1.000,0.001,-0.002,-0.001,0.052,-0.066,-0.020,1.000,-1.000,120.000,109.000,4309
934005,1,0.081,0.044,-1.011,22.099,1.107,-0.366,1.000,-1.000,0.001,-0.002,-0.001,0.052,-0.066,-0.020,1.000,-1.000,120.000,109.000,4311
934025,1,0.083,0.044,-1.008,22.069,0.962,-0.137,1.000,-1.000,0.001,-0.002,-0.001,0.052,-0.066,-0.020,1.000,-1.000,120.000,109.000,4309
934045,1,0.079,0.044,-1.022,21.985,0.870,-0.382,1.000,-1.000,0.001,-0.002,-0.001,0.052,-0.066,-0.020,1.000,-1.000,120.000,109.000,4308
934066,1,0.079,0.047,-1.015,22.031,0.969,-0.328,1.000,-1.000,0.001,-0.002,-0.001,0.052,-0.066,-0.020,1.000,-1.000,120.000,109.000,4307
